user_id,cant_minutos_llamada,cant_mensajes,cant_llamadas,first_name,last_name,age,city,reg_date,plan,churn_date,grupo_uso,grupo_edad
13516,38.92,3,4,Mateo,Torres,46.0,MTY,2024-08-20 17:53:47.306826704,Basico,,Bajo uso,Adulto
13517,15.989999999999998,6,4,Mateo,Gomez,56.0,Medellín,2024-08-21 00:28:05.221305328,Basico,,Medio uso,Adulto
13518,3.17,3,1,Mateo,Ramirez,44.0,MTY,2024-08-21 07:02:23.135783952,Basico,,Bajo uso,Adulto
13519,23.28,7,6,Carlos,Gomez,53.0,,2024-08-21 13:36:41.050262576,Basico,,Medio uso,Adulto
13520,14.91,10,4,Mateo,Gomez,62.0,Bogotá,2024-08-21 20:10:58.964741184,Basico,,Alto uso,Adulto Mayor
13521,26.719999999999995,8,7,Ana,Lopez,34.0,Medellín,2024-08-22 02:45:16.879219808,Basico,,Medio uso,Adulto
13522,16.75,8,5,Mateo,Gomez,73.0,CDMX,2024-08-22 09:19:34.793698432,Basico,"1,73284E+18",Medio uso,Adulto Mayor
13523,8.940000000000001,5,2,Luis,Garcia,51.0,Medellín,2024-08-22 15:53:52.708177056,Basico,"1,7318E+18",Medio uso,Adulto
13524,28.68,6,4,Carlos,Torres,63.0,GDL,2024-08-22 22:28:10.622655664,Premium,,Medio uso,Adulto Mayor
13525,3.1,8,1,Luis,Lopez,20.0,Bogotá,2024-08-23 05:02:28.537134288,Basico,,Medio uso,Joven
13526,20.07,7,9,Mateo,Torres,22.0,,2024-08-23 11:36:46.451612912,Basico,,Medio uso,Joven
13527,28.75,6,8,Ana,Torres,31.0,,2024-08-23 18:11:04.366091520,Basico,,Medio uso,Adulto
13528,41.260000000000005,11,8,Sofia,Ramirez,20.0,Bogotá,2024-08-24 00:45:22.280570144,Basico,,Alto uso,Joven
13529,10.440000000000001,2,3,Mariana,Ramirez,40.0,Cali,2024-08-24 07:19:40.195048768,Premium,,Bajo uso,Adulto
13530,7.49,8,5,Mariana,Lopez,56.0,CDMX,2024-08-24 13:53:58.109527392,Premium,,Medio uso,Adulto
13531,12.809999999999999,4,4,Mateo,Ramirez,47.0,Cali,2024-08-24 20:28:16.024006000,Basico,,Bajo uso,Adulto
13532,20.33,8,4,Ana,Ramirez,67.0,Medellín,2024-08-25 03:02:33.938484624,Basico,,Medio uso,Adulto Mayor
13533,11.24,8,3,Carlos,Ramirez,62.0,Bogotá,2024-08-25 09:36:51.852963248,Premium,,Medio uso,Adulto Mayor
13534,21.99,9,5,Luis,Torres,78.0,,2024-08-25 16:11:09.767441872,Basico,,Medio uso,Adulto Mayor
13535,34.36,4,6,Luis,Lopez,40.0,Cali,2024-08-25 22:45:27.681920480,Basico,,Medio uso,Adulto
13536,38.400000000000006,7,8,Luis,Torres,44.0,GDL,2024-08-26 05:19:45.596399104,Basico,,Medio uso,Adulto
13537,4.77,3,1,Carlos,Garcia,71.0,Cali,2024-08-26 11:54:03.510877728,Basico,,Bajo uso,Adulto Mayor
13538,2.66,6,2,Mariana,Torres,27.0,CDMX,2024-08-26 18:28:21.425356336,Basico,"1,7223E+18",Medio uso,Joven
13539,18.939999999999998,6,2,Ana,Garcia,42.0,Cali,2024-08-27 01:02:39.339834960,Basico,"1,72256E+18",Medio uso,Adulto
13540,33.4,7,4,Carlos,Gomez,30.0,Medellín,2024-08-27 07:36:57.254313584,Basico,,Medio uso,Adulto
13541,21.58,3,3,Luis,Gomez,33.0,CDMX,2024-08-27 14:11:15.168792208,Basico,"1,73543E+18",Bajo uso,Adulto
13542,43.24,4,6,Mateo,Garcia,58.0,Medellín,2024-08-27 20:45:33.083270816,Basico,,Medio uso,Adulto
13543,11.34,4,3,Sofia,Garcia,51.0,Bogotá,2024-08-28 03:19:50.997749440,Basico,,Bajo uso,Adulto
13544,8.620000000000001,7,2,Carlos,Torres,72.0,Bogotá,2024-08-28 09:54:08.912228064,Basico,,Medio uso,Adulto Mayor
13545,15.91,8,2,Carlos,Garcia,54.0,GDL,2024-08-28 16:28:26.826706688,Basico,,Medio uso,Adulto
13546,21.09,6,4,Ana,Lopez,78.0,GDL,2024-08-28 23:02:44.741185296,Basico,,Medio uso,Adulto Mayor
13547,24.689999999999998,9,3,Ana,Gomez,39.0,Cali,2024-08-29 05:37:02.655663920,Premium,,Medio uso,Adulto
13548,17.18,7,6,Carlos,Gomez,34.0,GDL,2024-08-29 12:11:20.570142544,Basico,,Medio uso,Adulto
13549,1.25,4,2,Luis,Garcia,40.0,Bogotá,2024-08-29 18:45:38.484621168,Basico,,Bajo uso,Adulto
13550,47.02,3,4,Sofia,Ramirez,71.0,Medellín,2024-08-30 01:19:56.399099776,Basico,,Bajo uso,Adulto Mayor
13551,4.68,7,2,Ana,Ramirez,53.0,CDMX,2024-08-30 07:54:14.313578400,Basico,,Medio uso,Adulto
13552,16.29,7,4,Luis,Garcia,66.0,Bogotá,2024-08-30 14:28:32.228057024,Basico,,Medio uso,Adulto Mayor
13553,22.05,7,6,Mateo,Lopez,26.0,Bogotá,2024-08-30 21:02:50.142535632,Basico,,Medio uso,Joven
13554,9.75,3,4,Ana,Ramirez,69.0,Medellín,2024-08-31 03:37:08.057014256,Premium,,Bajo uso,Adulto Mayor
13555,12.92,7,2,Luis,Garcia,19.0,MTY,2024-08-31 10:11:25.971492880,Premium,,Medio uso,Joven
13556,5.7,4,2,Luis,Lopez,49.0,Bogotá,2024-08-31 16:45:43.885971504,Basico,,Bajo uso,Adulto
13557,14.72,3,2,Sofia,Lopez,73.0,MTY,2024-08-31 23:20:01.800450112,Basico,,Bajo uso,Adulto Mayor
13558,32.58,5,8,Sofia,Torres,67.0,Cali,2024-09-01 05:54:19.714928736,Premium,,Medio uso,Adulto Mayor
13559,37.83,4,7,Mateo,Lopez,70.0,CDMX,2024-09-01 12:28:37.629407360,Basico,,Medio uso,Adulto Mayor
13560,34.03,4,8,Luis,Ramirez,76.0,,2024-09-01 19:02:55.543885984,Premium,,Medio uso,Adulto Mayor
13561,15.82,4,4,Mariana,Ramirez,39.0,Medellín,2024-09-02 01:37:13.458364592,Basico,,Bajo uso,Adulto
13562,6.41,4,1,Luis,Garcia,60.0,,2024-09-02 08:11:31.372843216,Basico,,Bajo uso,Adulto Mayor
13563,24.829999999999995,5,6,Sofia,Garcia,30.0,Bogotá,2024-09-02 14:45:49.287321840,Basico,,Medio uso,Adulto
13564,30.15,4,5,Mariana,Lopez,25.0,MTY,2024-09-02 21:20:07.201800448,Premium,,Medio uso,Joven
13565,15.46,3,5,Ana,Gomez,76.0,,2024-09-03 03:54:25.116279072,Premium,,Medio uso,Adulto Mayor
13566,26.93,6,8,Ana,Torres,18.0,CDMX,2024-09-03 10:28:43.030757696,Basico,,Medio uso,Joven
13567,17.78,5,3,Carlos,Gomez,34.0,CDMX,2024-09-03 17:03:00.945236320,Premium,,Medio uso,Adulto
13568,25.9,6,4,Sofia,Lopez,29.0,GDL,2024-09-03 23:37:18.859714928,Basico,,Medio uso,Joven
13569,11.530000000000001,7,3,Carlos,Lopez,21.0,,2024-09-04 06:11:36.774193552,Premium,,Medio uso,Joven
13570,32.52,5,5,Mariana,Gomez,70.0,Medellín,2024-09-04 12:45:54.688672176,Premium,,Medio uso,Adulto Mayor
13571,15.45,3,5,Sofia,Torres,30.0,Bogotá,2024-09-04 19:20:12.603150800,Basico,,Medio uso,Adulto
13572,7.1000000000000005,10,2,Mateo,Gomez,48.0,Medellín,2024-09-05 01:54:30.517629408,Basico,,Alto uso,Adulto
13573,28.080000000000002,6,6,Luis,Garcia,78.0,Bogotá,2024-09-05 08:28:48.432108032,Premium,,Medio uso,Adulto Mayor
13574,20.52,3,7,Mateo,Ramirez,58.0,Cali,2024-09-05 15:03:06.346586656,Premium,,Medio uso,Adulto
13575,17.34,6,4,Mariana,Garcia,76.0,MTY,2024-09-05 21:37:24.261065264,Basico,,Medio uso,Adulto Mayor
13576,1.07,4,1,Sofia,Ramirez,79.0,Cali,2024-09-06 04:11:42.175543888,Basico,,Bajo uso,Adulto Mayor
13577,19.71,5,4,Mariana,Lopez,24.0,GDL,2024-09-06 10:46:00.090022512,Premium,,Medio uso,Joven
13578,6.87,3,3,Luis,Torres,40.0,GDL,2024-09-06 17:20:18.004501136,Basico,,Bajo uso,Adulto
13579,32.72,5,7,Ana,Gomez,41.0,Bogotá,2024-09-06 23:54:35.918979744,Basico,"1,71936E+18",Medio uso,Adulto
13580,15.040000000000001,3,7,Ana,Torres,47.0,Bogotá,2024-09-07 06:28:53.833458368,Basico,,Medio uso,Adulto
13581,14.299999999999999,11,4,Mariana,Gomez,22.0,Medellín,2024-09-07 13:03:11.747936992,Premium,,Alto uso,Joven
13582,34.92,11,8,Carlos,Garcia,22.0,MTY,2024-09-07 19:37:29.662415616,Basico,,Alto uso,Joven
13583,39.86,6,6,Sofia,Garcia,34.0,GDL,2024-09-08 02:11:47.576894224,Basico,,Medio uso,Adulto
13584,43.559999999999995,8,7,Sofia,Gomez,47.0,Bogotá,2024-09-08 08:46:05.491372848,Basico,,Medio uso,Adulto
13585,23.639999999999997,9,7,Ana,Torres,26.0,Bogotá,2024-09-08 15:20:23.405851472,Premium,"1,73076E+18",Medio uso,Joven
13586,7.619999999999999,7,3,Mateo,Gomez,23.0,CDMX,2024-09-08 21:54:41.320330080,Premium,,Medio uso,Joven
13587,12.1,10,4,Luis,Lopez,42.0,Bogotá,2024-09-09 04:28:59.234808704,Premium,,Alto uso,Adulto
13588,20.55,4,3,Mateo,Garcia,36.0,MTY,2024-09-09 11:03:17.149287328,Basico,,Bajo uso,Adulto
13589,2.62,5,5,Mateo,Lopez,33.0,MTY,2024-09-09 17:37:35.063765952,Premium,,Medio uso,Adulto
13590,22.24,3,5,Mariana,Garcia,38.0,GDL,2024-09-10 00:11:52.978244560,Premium,,Medio uso,Adulto
13591,48.75,5,8,Ana,Garcia,19.0,,2024-09-10 06:46:10.892723184,Premium,,Medio uso,Joven
13592,22.779999999999998,5,4,Ana,Ramirez,27.0,Medellín,2024-09-10 13:20:28.807201808,Premium,,Medio uso,Joven
13593,10.36,3,5,Ana,Lopez,33.0,GDL,2024-09-10 19:54:46.721680432,Basico,,Medio uso,Adulto
13594,9.73,3,4,Mariana,Lopez,54.0,Medellín,2024-09-11 02:29:04.636159040,Basico,,Bajo uso,Adulto
13595,21.16,3,4,Carlos,Ramirez,32.0,Cali,2024-09-11 09:03:22.550637664,Premium,,Bajo uso,Adulto
13596,13.0,7,2,Mateo,Torres,30.0,Bogotá,2024-09-11 15:37:40.465116288,Premium,,Medio uso,Adulto
13597,23.76,6,5,Mariana,Lopez,30.0,Cali,2024-09-11 22:11:58.379594896,Basico,,Medio uso,Adulto
13598,33.949999999999996,6,6,Sofia,Gomez,49.0,CDMX,2024-09-12 04:46:16.294073520,Basico,,Medio uso,Adulto
13599,17.22,5,3,Luis,Ramirez,62.0,Cali,2024-09-12 11:20:34.208552144,Premium,"1,73076E+18",Medio uso,Adulto Mayor
13600,0.76,7,1,Carlos,Lopez,64.0,Bogotá,2024-09-12 17:54:52.123030768,Basico,,Medio uso,Adulto Mayor
13601,57.199999999999996,6,6,Sofia,Torres,63.0,GDL,2024-09-13 00:29:10.037509376,Basico,,Medio uso,Adulto Mayor
13602,14.67,7,3,Mateo,Lopez,25.0,Bogotá,2024-09-13 07:03:27.951988000,Premium,,Medio uso,Joven
13603,12.850000000000001,8,3,Ana,Garcia,60.0,,2024-09-13 13:37:45.866466624,Basico,,Medio uso,Adulto Mayor
13604,17.26,8,3,Mateo,Gomez,35.0,Cali,2024-09-13 20:12:03.780945248,Basico,,Medio uso,Adulto
13605,4.529999999999999,6,4,Mariana,Ramirez,73.0,Bogotá,2024-09-14 02:46:21.695423856,Premium,,Medio uso,Adulto Mayor
13606,20.77,7,4,Luis,Garcia,53.0,CDMX,2024-09-14 09:20:39.609902480,Basico,,Medio uso,Adulto
13607,20.16,1,6,Mariana,Torres,43.0,Bogotá,2024-09-14 15:54:57.524381104,Basico,,Medio uso,Adulto
13608,34.59,8,5,Carlos,Garcia,27.0,GDL,2024-09-14 22:29:15.438859712,Basico,,Medio uso,Joven
13609,16.7,6,6,Carlos,Garcia,48.0,CDMX,2024-09-15 05:03:33.353338336,Basico,,Medio uso,Adulto
13610,6.99,8,3,Luis,Torres,50.0,Bogotá,2024-09-15 11:37:51.267816960,Basico,,Medio uso,Adulto
13611,17.25,3,3,Sofia,Garcia,46.0,,2024-09-15 18:12:09.182295584,Basico,,Bajo uso,Adulto
13612,105.54000000000002,5,9,Sofia,Ramirez,22.0,Medellín,2024-09-16 00:46:27.096774192,Basico,,Medio uso,Joven
13613,23.34,10,6,Carlos,Lopez,30.0,GDL,2024-09-16 07:20:45.011252816,Basico,,Alto uso,Adulto
13614,22.55,6,5,Carlos,Garcia,18.0,Bogotá,2024-09-16 13:55:02.925731440,Basico,,Medio uso,Joven
13615,25.98,2,4,Ana,Ramirez,40.0,,2024-09-16 20:29:20.840210064,Premium,,Bajo uso,Adulto
13616,31.259999999999998,5,5,Sofia,Lopez,57.0,Medellín,2024-09-17 03:03:38.754688672,Basico,,Medio uso,Adulto
13617,20.96,3,3,Luis,Lopez,20.0,Medellín,2024-09-17 09:37:56.669167296,Premium,,Bajo uso,Joven
13618,11.0,6,2,Sofia,Garcia,20.0,,2024-09-17 16:12:14.583645920,Basico,,Medio uso,Joven
13619,30.71,9,3,Ana,Ramirez,24.0,Cali,2024-09-17 22:46:32.498124528,Premium,,Medio uso,Joven
13620,3.6999999999999997,1,4,Mariana,Garcia,53.0,CDMX,2024-09-18 05:20:50.412603152,Basico,,Bajo uso,Adulto
13621,7.04,7,2,Carlos,Torres,52.0,MTY,2024-09-18 11:55:08.327081776,Basico,,Medio uso,Adulto
13622,19.61,5,5,Carlos,Lopez,32.0,,2024-09-18 18:29:26.241560400,Basico,,Medio uso,Adulto
13623,19.01,9,6,Ana,Garcia,57.0,Bogotá,2024-09-19 01:03:44.156039008,Basico,,Medio uso,Adulto
13624,12.57,5,2,Luis,Lopez,20.0,CDMX,2024-09-19 07:38:02.070517632,Basico,,Medio uso,Joven
13625,0.0,5,0,Carlos,Ramirez,46.0,Bogotá,2024-09-19 14:12:19.984996256,Basico,,Medio uso,Adulto
13626,16.55,3,5,Mateo,Gomez,47.0,Medellín,2024-09-19 20:46:37.899474880,Premium,,Medio uso,Adulto
13627,0.41,7,1,Carlos,Garcia,56.0,,2024-09-20 03:20:55.813953488,Basico,,Medio uso,Adulto
13628,8.969999999999999,4,5,Mateo,Garcia,35.0,MTY,2024-09-20 09:55:13.728432112,Basico,,Medio uso,Adulto
13629,45.800000000000004,12,5,Ana,Lopez,28.0,Bogotá,2024-09-20 16:29:31.642910736,Basico,,Alto uso,Joven
13630,24.77,9,5,Ana,Ramirez,60.0,,2024-09-20 23:03:49.557389360,Premium,,Medio uso,Adulto Mayor
13631,40.76,10,3,Carlos,Torres,66.0,MTY,2024-09-21 05:38:07.471867968,Basico,,Alto uso,Adulto Mayor
13632,52.160000000000004,3,5,Sofia,Ramirez,77.0,CDMX,2024-09-21 12:12:25.386346592,Basico,,Medio uso,Adulto Mayor
13633,19.2,5,3,Mateo,Garcia,55.0,,2024-09-21 18:46:43.300825216,Basico,,Medio uso,Adulto
13634,26.73,6,7,Luis,Torres,57.0,Bogotá,2024-09-22 01:21:01.215303824,Basico,,Medio uso,Adulto
13635,34.69,3,5,Carlos,Ramirez,18.0,Bogotá,2024-09-22 07:55:19.129782448,Premium,,Medio uso,Joven
13636,52.08,3,11,Luis,Gomez,46.0,Medellín,2024-09-22 14:29:37.044261072,Premium,"1,73163E+18",Alto uso,Adulto
13637,35.99,3,8,Carlos,Lopez,27.0,CDMX,2024-09-22 21:03:54.958739696,Basico,,Medio uso,Joven
13638,9.870000000000001,8,4,Sofia,Ramirez,45.0,,2024-09-23 03:38:12.873218304,Basico,,Medio uso,Adulto
13639,12.719999999999999,9,6,Sofia,Ramirez,74.0,MTY,2024-09-23 10:12:30.787696928,Basico,,Medio uso,Adulto Mayor
13640,5.65,4,3,Sofia,Gomez,48.0,MTY,2024-09-23 16:46:48.702175552,Basico,,Bajo uso,Adulto
13641,35.11,7,7,Mariana,Garcia,36.0,CDMX,2024-09-23 23:21:06.616654176,Premium,"1,72999E+18",Medio uso,Adulto
13642,81.58999999999999,3,13,Sofia,Lopez,20.0,MTY,2024-09-24 05:55:24.531132784,Basico,,Alto uso,Joven
13643,9.72,6,3,Ana,Ramirez,53.0,Cali,2024-09-24 12:29:42.445611408,Basico,,Medio uso,Adulto
13644,24.98,7,4,Ana,Torres,60.0,Cali,2024-09-24 19:04:00.360090032,Premium,,Medio uso,Adulto Mayor
13645,10.79,3,4,Mariana,Ramirez,32.0,,2024-09-25 01:38:18.274568640,Basico,,Bajo uso,Adulto
13646,4.78,5,2,Mateo,Lopez,50.0,Bogotá,2024-09-25 08:12:36.189047264,Premium,,Medio uso,Adulto
13647,60.669999999999995,11,6,Luis,Ramirez,58.0,Medellín,2024-09-25 14:46:54.103525888,Premium,"1,728E+18",Alto uso,Adulto
13648,13.66,4,4,Carlos,Gomez,60.0,Bogotá,2024-09-25 21:21:12.018004512,Premium,,Bajo uso,Adulto Mayor
13649,25.1,7,7,Carlos,Ramirez,68.0,Cali,2024-09-26 03:55:29.932483120,Basico,,Medio uso,Adulto Mayor
13650,28.34,3,3,Mariana,Ramirez,62.0,Medellín,2024-09-26 10:29:47.846961744,Premium,,Bajo uso,Adulto Mayor
13651,11.31,5,5,Ana,Torres,43.0,MTY,2024-09-26 17:04:05.761440368,Premium,"1,72524E+18",Medio uso,Adulto
13652,20.96,2,4,Carlos,Gomez,33.0,MTY,2024-09-26 23:38:23.675918992,Basico,,Bajo uso,Adulto
13653,19.81,5,3,Ana,Gomez,53.0,GDL,2024-09-27 06:12:41.590397600,Basico,,Medio uso,Adulto
13654,20.37,3,4,Mateo,Ramirez,50.0,Bogotá,2024-09-27 12:46:59.504876224,Basico,,Bajo uso,Adulto
13655,26.16,6,4,Luis,Torres,37.0,,2024-09-27 19:21:17.419354848,Premium,,Medio uso,Adulto
13656,42.89,5,7,Mateo,Ramirez,30.0,GDL,2024-09-28 01:55:35.333833456,Premium,,Medio uso,Adulto
13657,27.490000000000002,6,6,Mariana,Ramirez,50.0,CDMX,2024-09-28 08:29:53.248312080,Premium,"1,73474E+18",Medio uso,Adulto
13658,13.24,3,5,Sofia,Lopez,22.0,CDMX,2024-09-28 15:04:11.162790704,Premium,"1,72843E+18",Medio uso,Joven
13659,12.46,10,1,Sofia,Lopez,54.0,Cali,2024-09-28 21:38:29.077269328,Basico,,Alto uso,Adulto
13660,33.43000000000001,3,4,Sofia,Torres,31.0,MTY,2024-09-29 04:12:46.991747936,Basico,,Bajo uso,Adulto
13661,12.190000000000001,5,3,Mateo,Garcia,44.0,GDL,2024-09-29 10:47:04.906226560,Basico,,Medio uso,Adulto
13662,20.779999999999998,6,3,Carlos,Lopez,40.0,MTY,2024-09-29 17:21:22.820705184,Basico,"1,72152E+18",Medio uso,Adulto
13663,31.590000000000003,5,7,Luis,Garcia,31.0,Medellín,2024-09-29 23:55:40.735183808,Basico,"1,72627E+18",Medio uso,Adulto
13664,72.16000000000001,7,8,Sofia,Gomez,57.0,Bogotá,2024-09-30 06:29:58.649662416,Premium,,Medio uso,Adulto
13665,8.49,5,1,Mariana,Lopez,21.0,Medellín,2024-09-30 13:04:16.564141040,Premium,,Medio uso,Joven
13666,63.05,9,7,Mariana,Lopez,56.0,MTY,2024-09-30 19:38:34.478619664,Basico,"1,72714E+18",Medio uso,Adulto
13667,20.97,7,4,Sofia,Torres,69.0,Bogotá,2024-10-01 02:12:52.393098272,Premium,,Medio uso,Adulto Mayor
13668,28.669999999999998,6,5,Sofia,Garcia,36.0,CDMX,2024-10-01 08:47:10.307576896,Basico,,Medio uso,Adulto
13669,16.67,1,2,Luis,Lopez,64.0,CDMX,2024-10-01 15:21:28.222055520,Basico,"1,72152E+18",Bajo uso,Adulto Mayor
13670,22.009999999999998,7,4,Sofia,Lopez,71.0,Bogotá,2024-10-01 21:55:46.136534144,Premium,"1,72351E+18",Medio uso,Adulto Mayor
13671,4.93,6,1,Luis,Torres,21.0,MTY,2024-10-02 04:30:04.051012752,Basico,,Medio uso,Joven
13672,35.22,3,9,Mariana,Torres,47.0,Medellín,2024-10-02 11:04:21.965491376,Premium,"1,72238E+18",Medio uso,Adulto
13673,10.62,6,3,Sofia,Garcia,36.0,CDMX,2024-10-02 17:38:39.879970000,Premium,,Medio uso,Adulto
13674,37.79,8,5,Mateo,Gomez,48.0,CDMX,2024-10-03 00:12:57.794448624,Premium,,Medio uso,Adulto
13675,3.59,2,3,Mateo,Gomez,48.0,,2024-10-03 06:47:15.708927232,Basico,,Bajo uso,Adulto
13676,13.13,5,2,Mariana,Ramirez,26.0,Bogotá,2024-10-03 13:21:33.623405856,Basico,,Medio uso,Joven
13677,31.91,6,10,Luis,Lopez,70.0,Medellín,2024-10-03 19:55:51.537884480,Basico,,Alto uso,Adulto Mayor
13678,10.379999999999999,5,5,Mateo,Garcia,30.0,Cali,2024-10-04 02:30:09.452363088,Premium,,Medio uso,Adulto
13679,35.290000000000006,7,6,Luis,Lopez,31.0,Bogotá,2024-10-04 09:04:27.366841712,Premium,,Medio uso,Adulto
13680,32.69,9,5,Mateo,Garcia,72.0,Cali,2024-10-04 15:38:45.281320336,Basico,,Medio uso,Adulto Mayor
13681,23.060000000000002,5,5,Mateo,Garcia,77.0,Bogotá,2024-10-04 22:13:03.195798960,Premium,"1,73457E+18",Medio uso,Adulto Mayor
13682,26.869999999999997,11,5,Luis,Garcia,63.0,GDL,2024-10-05 04:47:21.110277568,Basico,,Alto uso,Adulto Mayor
13683,12.17,4,3,Carlos,Lopez,71.0,MTY,2024-10-05 11:21:39.024756192,Basico,,Bajo uso,Adulto Mayor
13684,12.620000000000001,8,5,Mateo,Torres,27.0,Bogotá,2024-10-05 17:55:56.939234816,Premium,,Medio uso,Joven
13685,30.330000000000002,6,11,Sofia,Lopez,65.0,MTY,2024-10-06 00:30:14.853713440,Premium,,Alto uso,Adulto Mayor
13686,27.97,2,3,Mariana,Garcia,48.0,MTY,2024-10-06 07:04:32.768192048,Basico,,Bajo uso,Adulto
13687,19.07,8,6,Carlos,Ramirez,54.0,MTY,2024-10-06 13:38:50.682670672,Basico,,Medio uso,Adulto
13688,11.83,6,3,Luis,Gomez,40.0,CDMX,2024-10-06 20:13:08.597149296,Basico,,Medio uso,Adulto
13689,6.53,4,4,Carlos,Garcia,44.0,CDMX,2024-10-07 02:47:26.511627904,Basico,,Bajo uso,Adulto
13690,21.830000000000002,3,5,Ana,Ramirez,23.0,CDMX,2024-10-07 09:21:44.426106528,Premium,,Medio uso,Joven
13691,6.75,7,4,Ana,Torres,43.0,CDMX,2024-10-07 15:56:02.340585152,Basico,,Medio uso,Adulto
13692,14.370000000000001,3,3,Mateo,Garcia,19.0,MTY,2024-10-07 22:30:20.255063776,Basico,,Bajo uso,Joven
13693,18.58,11,4,Mateo,Ramirez,62.0,Bogotá,2024-10-08 05:04:38.169542384,Basico,,Alto uso,Adulto Mayor
13694,54.69,6,5,Sofia,Garcia,78.0,GDL,2024-10-08 11:38:56.084021008,Premium,,Medio uso,Adulto Mayor
13695,38.75,5,8,Mariana,Lopez,30.0,,2024-10-08 18:13:13.998499632,Premium,,Medio uso,Adulto
13696,0.0,5,0,Carlos,Ramirez,68.0,Cali,2024-10-09 00:47:31.912978256,Premium,,Medio uso,Adulto Mayor
13697,20.919999999999998,3,4,Ana,Lopez,67.0,Bogotá,2024-10-09 07:21:49.827456864,Basico,,Bajo uso,Adulto Mayor
13698,57.269999999999996,6,6,Mateo,Lopez,77.0,Medellín,2024-10-09 13:56:07.741935488,Premium,,Medio uso,Adulto Mayor
13699,19.07,6,5,Mariana,Ramirez,36.0,MTY,2024-10-09 20:30:25.656414112,Basico,,Medio uso,Adulto
13700,42.14,9,9,Carlos,Gomez,18.0,CDMX,2024-10-10 03:04:43.570892736,Premium,,Medio uso,Joven
13701,7.949999999999999,8,3,Mateo,Ramirez,57.0,,2024-10-10 09:39:01.485371344,Premium,,Medio uso,Adulto
13702,8.71,7,6,Mateo,Gomez,49.0,CDMX,2024-10-10 16:13:19.399849968,Basico,,Medio uso,Adulto
13703,22.89,6,5,Ana,Garcia,39.0,,2024-10-10 22:47:37.314328592,Basico,,Medio uso,Adulto
13704,16.849999999999998,7,3,Ana,Garcia,65.0,Bogotá,2024-10-11 05:21:55.228807200,Basico,"1,71971E+18",Medio uso,Adulto Mayor
13705,38.56,4,4,Mateo,Ramirez,46.0,MTY,2024-10-11 11:56:13.143285824,Basico,"1,7229E+18",Bajo uso,Adulto
13706,29.61,4,2,Luis,Garcia,19.0,Bogotá,2024-10-11 18:30:31.057764448,Basico,,Bajo uso,Joven
13707,46.2,4,8,Mateo,Torres,57.0,Bogotá,2024-10-12 01:04:48.972243072,Premium,"1,71919E+18",Medio uso,Adulto
13708,29.719999999999995,3,6,Mariana,Lopez,55.0,CDMX,2024-10-12 07:39:06.886721680,Basico,"1,72584E+18",Medio uso,Adulto
13709,22.35,1,6,Mateo,Lopez,65.0,MTY,2024-10-12 14:13:24.801200304,Basico,,Medio uso,Adulto Mayor
13710,7.73,4,2,Sofia,Gomez,72.0,Medellín,2024-10-12 20:47:42.715678928,Premium,,Bajo uso,Adulto Mayor
13711,16.29,5,3,Sofia,Garcia,28.0,Bogotá,2024-10-13 03:22:00.630157552,Premium,,Medio uso,Joven
13712,10.530000000000001,11,3,Sofia,Gomez,34.0,GDL,2024-10-13 09:56:18.544636160,Basico,,Alto uso,Adulto
13713,19.830000000000002,4,3,Luis,Lopez,72.0,MTY,2024-10-13 16:30:36.459114784,Basico,,Bajo uso,Adulto Mayor
13714,12.549999999999999,4,6,Luis,Lopez,68.0,,2024-10-13 23:04:54.373593408,Basico,,Medio uso,Adulto Mayor
13715,35.68,3,7,Mateo,Garcia,60.0,Bogotá,2024-10-14 05:39:12.288072016,Basico,,Medio uso,Adulto Mayor
13716,19.59,5,3,Sofia,Torres,77.0,Bogotá,2024-10-14 12:13:30.202550640,Basico,,Medio uso,Adulto Mayor
13717,21.17,4,3,Luis,Torres,25.0,,2024-10-14 18:47:48.117029264,Basico,,Bajo uso,Joven
13718,12.74,2,3,Ana,Garcia,39.0,MTY,2024-10-15 01:22:06.031507888,Basico,,Bajo uso,Adulto
13719,34.59,3,5,Mateo,Garcia,21.0,Bogotá,2024-10-15 07:56:23.945986496,Basico,,Medio uso,Joven
13720,20.6,8,4,Mariana,Gomez,28.0,Cali,2024-10-15 14:30:41.860465120,Basico,,Medio uso,Joven
13721,45.54,10,5,Carlos,Garcia,25.0,Cali,2024-10-15 21:04:59.774943744,Basico,,Alto uso,Joven
13722,7.26,3,2,Mateo,Torres,26.0,GDL,2024-10-16 03:39:17.689422368,Basico,,Bajo uso,Joven
13723,8.790000000000001,5,3,Carlos,Garcia,43.0,CDMX,2024-10-16 10:13:35.603900976,Basico,,Medio uso,Adulto
13724,15.639999999999999,5,4,Sofia,Gomez,19.0,Medellín,2024-10-16 16:47:53.518379600,Basico,,Medio uso,Joven
13725,18.739999999999995,5,6,Carlos,Gomez,33.0,GDL,2024-10-16 23:22:11.432858224,Premium,,Medio uso,Adulto
13726,15.2,7,6,Sofia,Gomez,48.0,,2024-10-17 05:56:29.347336832,Basico,,Medio uso,Adulto
13727,29.95,5,6,Ana,Gomez,23.0,CDMX,2024-10-17 12:30:47.261815456,Premium,,Medio uso,Joven
13728,28.56,8,4,Carlos,Ramirez,70.0,MTY,2024-10-17 19:05:05.176294080,Basico,,Medio uso,Adulto Mayor
